0.72629,201.05375,0.341,-0.0584,0.312,-0.0472
0.74074,248.15406,0.379,-0.0698,0.352,-0.0558
0.76125,209.50423,0.354,-0.0682,0.357,-0.0549
0.76519,329.79973,0.425,-0.0968,0.4,-0.0732
0.78396,343.53776,0.44,-0.0982,0.402,-0.0849
0.7945,315.34394,0.443,-0.0926,0.416,-0.0823
0.80363,183.5516,0.364,-0.0662,0.345,-0.0509
0.82258,240.23178,0.392,-0.083,0.377,-0.0702
0.82627,236.70452,0.39,-0.0828,0.393,-0.0708
0.8387,285.93158,0.433,-0.1,0.424,-0.0811
0.85571,230.35997,0.425,-0.0856,0.401,-0.074
0.87166,302.04616,0.46,-0.11,0.429,-0.0931
0.88605,254.76843,0.425,-0.101,0.434,-0.0867
0.88808,279.43583,0.477,-0.105,0.446,-0.0908
0.91081,226.46073,0.432,-0.0921,0.437,-0.0792
0.91934,294.10819,0.473,-0.115,0.461,-0.099
0.93198,310.99561,0.475,-0.122,0.449,-0.1
0.94607,274.91865,0.478,-0.114,0.468,-0.101
0.96049,245.05166,0.468,-0.109,0.45,-0.0967
0.97206,303.46507,0.503,-0.126,0.474,-0.11
0.97501,211.83557,0.458,-0.101,0.449,-0.0876
0.99721,320.20121,0.532,-0.134,0.519,-0.117
