0.68581,295.2597,0.355,-0.0276,0.391,-0.0269
0.69017,336.56739,0.364,-0.0349,0.404,-0.0358
0.70648,324.16465,0.371,-0.0374,0.394,-0.0346
0.71785,215.20289,0.359,-0.0199,0.39,-0.0161
0.72629,201.05375,0.359,-0.0207,0.392,-0.0182
0.74074,248.15406,0.37,-0.0308,0.395,-0.0255
0.76125,209.50423,0.373,-0.0278,0.396,-0.0198
0.76519,329.79973,0.408,-0.0452,0.463,-0.0432
0.78396,343.53776,0.433,-0.0493,0.453,-0.0468
0.7945,315.34394,0.42,-0.0475,0.448,-0.0441
0.80363,183.5516,0.389,-0.0226,0.416,-0.0194
0.82258,240.23178,0.421,-0.0355,0.446,-0.0329
0.82627,236.70452,0.426,-0.0316,0.459,-0.0317
0.8387,285.93158,0.429,-0.0434,0.473,-0.0437
0.85571,230.35997,0.428,-0.0376,0.452,-0.0369
0.87166,302.04616,0.428,-0.0376,0.452,-0.0369
0.88605,254.76843,0.466,-0.0446,0.484,-0.0439
0.88808,279.43583,0.473,-0.0498,0.497,-0.0464
0.91081,226.46073,0.454,-0.0383,0.474,-0.0369
0.91934,294.10819,0.484,-0.0567,0.523,-0.0554
0.93198,310.99561,0.482,-0.0599,0.526,-0.0559
0.94607,274.91865,0.486,-0.0541,0.507,-0.0505
0.96049,245.05166,0.493,-0.0438,0.512,-0.0452
0.97206,303.46507,0.493,-0.0438,0.512,-0.0452
0.97501,211.83557,0.471,-0.0439,0.493,-0.0396
0.99721,320.20121,0.518,-0.0669,0.548,-0.0648
